Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Barwani,Pansemal,451770,M,6,1,0,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Barwani,Pansemal,451770,M,19,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Bhopal,Huzur,462001,M,28,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Bhopal,Huzur,462016,F,7,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Bhopal,Huzur,462026,F,10,0,1,1,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Burhanpur,Nepanagar,450221,F,16,1,0,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Burhanpur,Nepanagar,450221,M,26,0,1,0,0
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Burhanpur,Nepanagar,450331,M,35,0,1,0,0
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Gwalior,Gird,475330,F,24,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Jabalpur,Jabalpur,482001,M,19,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Jabalpur,Patan,482021,M,40,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Khargone,Bhagwanpura,451441,M,4,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Narsinghpur,Gadarwara,487225,M,49,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Narsinghpur,Gotegaon,487118,M,7,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Narsinghpur,Gotegaon,487118,M,11,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Narsinghpur,Gotegaon,487118,M,17,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Narsinghpur,Narsimhapur,487001,M,30,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Raisen,464551,M,7,1,0,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Raisen,464551,M,52,1,0,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Raisen,464661,F,35,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Raisen,464661,M,7,1,0,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Udaipura,464770,M,34,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Raisen,Udaipura,464776,M,8,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Sagar,Bina,470113,M,10,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Sagar,Khurai,470117,M,12,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Sagar,Sagar,470001,M,45,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Shajapur,Susner,465447,M,14,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Sheopur,Sheopur,476337,M,22,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Singrauli,Deosar,486886,M,14,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Ujjain,Tarana,456770,M,19,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Vidisha,Lateri,464114,M,15,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Vidisha,Lateri,464114,M,48,0,1,0,0
Madhya Pradesh State Electronics Development Corporation Ltd.  ,Madhya Pradesh State Electronics Development Corporation Ltd.,Madhya Pradesh,Vidisha,Sironj,464228,M,28,0,1,0,1
Madhya Pradesh State Electronics Development Corporation Ltd.  ,OSWAL COMPUTERS & CONSULTANTS,Madhya Pradesh,Indore,Indore,452016,M,28,0,1,0,1
NSDL e-Governance Infrastructure Limited,Agro Tech Engineers,Uttar Pradesh,Budaun,Bisauli,243601,F,85,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Bihar,Jehanabad,Kako,804408,F,6,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Bihar,Jehanabad,Kako,804420,M,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Bihar,Patna,Maner,801503,F,19,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Delhi,Central Delhi,New Delhi,110060,F,50,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Delhi,North Delhi,Civil Lines,110084,M,21,0,1,1,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Karnataka,Dakshina Kannada,Belthangady,574242,F,34,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Maharashtra,Mumbai City,Mumbai City,400034,F,52,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,Uttarakhand,Almora,Ranikhet,263645,M,21,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Barddhaman,Katwa - I,713150,F,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Howrah,Haora,711101,M,50,1,0,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Howrah,Haora,711114,M,8,1,0,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Kolkata,Circus Avenue,700001,M,58,1,0,0,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Kolkata,Circus Avenue,700073,M,29,0,1,1,1
NSDL e-Governance Infrastructure Limited,Alankit Limited,West Bengal,Paschim Medinipur,Midnapore,721101,F,48,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,Andhra Pradesh,Ananthapuramu,Anantapur,515001,F,0,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,Madhya Pradesh,Singrauli,Singrauli,486885,F,26,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713210,F,38,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713211,F,35,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,3,2,0,0,2
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,34,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,35,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713213,F,46,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Barddhaman,713216,F,30,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Faridpur Durgapur,713201,M,10,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Faridpur Durgapur,713206,F,20,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,712134,F,12,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,712134,F,72,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,713122,F,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,713146,F,24,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,713146,F,37,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Barddhaman,Kalna - II,713409,M,7,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Birbhum,Bolpur Shantiniketan,731240,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Hooghly,712138,M,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Pandua,712134,F,13,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Pandua,712134,M,31,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Polba - Dadpur,712102,F,4,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Polba - Dadpur,712102,F,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Hooghly,Polba - Dadpur,712305,M,23,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700014,F,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700017,F,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700031,F,25,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700031,M,19,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700041,F,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700045,M,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700046,F,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700068,F,35,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Circus Avenue,700068,M,19,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Kolkata,700006,F,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Kolkata,Kolkata,700050,F,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,7,1,0,0,0
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,17,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,22,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,24,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,35,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,F,52,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,2,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,8,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,31,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,32,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,46,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,52,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Nadia,Santipur,741404,M,55,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,North 24 Parganas,Hingalganj,743435,F,22,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,North 24 Parganas,Hingalganj,743435,M,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,North 24 Parganas,Hingalganj,743439,M,21,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,North 24 Parganas,North 24 Paraganas,700102,F,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Paschim Medinipur,Binpur-II,721507,M,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Purba Medinipur,Contai-I,721401,M,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Purba Medinipur,Egra-II,721422,M,8,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Purba Medinipur,Egra-II,721452,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Purba Medinipur,Egra-II,721452,M,52,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Puruliya,Puruliya,723133,M,7,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,Puruliya,Raghunathpur - I,723160,M,11,0,1,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Baruipur,700150,F,1,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Baruipur,743387,M,28,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Budge Budge - I,700138,F,76,1,0,1,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Jaynagar - I,743372,F,10,1,0,0,0
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Mandirbazar,743395,F,14,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Mandirbazar,743395,F,75,1,0,0,1
NSDL e-Governance Infrastructure Limited,BNK Capital Markets Limited,West Bengal,South 24 Parganas,Tiljala,700039,F,13,1,0,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Bihar,Samastipur,Mohiuddinnagar,848501,F,5,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Bihar,Samastipur,Mohiuddinnagar,848502,M,3,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Bisauli,202526,M,15,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Bisauli,243601,F,22,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Bisauli,243601,M,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Bisauli,243636,F,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Bisauli,243639,M,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,Uttar Pradesh,Budaun,Sahaswan,243638,F,53,0,1,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,West Bengal,Cooch Behar,Haldibari,735122,F,8,1,0,0,1
NSDL e-Governance Infrastructure Limited,Bhaswa Computer Science Pvt. Ltd.,West Bengal,Cooch Behar,Haldibari,735122,F,26,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Bankura,Taldangra,722149,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Darjeeling,Mirik,734214,M,52,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Hooghly,Dhaniakhali,712301,M,47,1,0,0,0
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Hooghly,Jangipara,712401,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Hooghly,Jangipara,712408,M,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Hooghly,Tarakeswar,712410,F,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Howrah,Panchla,711322,M,72,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Nadia,Krishnagar - I,741167,M,30,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Nadia,Nakashipara,741126,F,32,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Nadia,Nakashipara,741138,M,0,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Nadia,Nakashipara,741138,M,23,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,North 24 Parganas,Baduria,743401,M,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,North 24 Parganas,Sandeshkhali - II,743446,M,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Daspur-II,721130,F,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Garhbeta-I,721121,F,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Garhbeta-I,721121,M,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Garhbeta-I,721121,M,11,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Garhbeta-III,721253,M,12,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Paschim Medinipur,Paschim Medinipur,721301,M,41,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Purba Medinipur,Contai-I,721433,M,7,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Purba Medinipur,Moyna,721647,M,4,0,1,0,0
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,Purba Medinipur,Tamluk,721627,M,8,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Baruipur,700150,M,36,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Canning - II,743376,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Sonarpur,700084,M,17,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Sonarpur,700103,M,10,0,1,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,South 24 Parganas,700146,M,29,0,1,1,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Tiljala,700039,F,19,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Tiljala,700039,M,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Tiljala,700039,M,8,2,0,0,2
NSDL e-Governance Infrastructure Limited,Computer LAB,West Bengal,South 24 Parganas,Tiljala,700039,M,62,1,0,0,1
NSDL e-Governance Infrastructure Limited,Corporate India Facilities Pvt Ltd,Uttar Pradesh,Agra,Agra,282002,M,4,0,1,0,1
NSDL e-Governance Infrastructure Limited,Corporate India Facilities Pvt Ltd,Uttar Pradesh,Agra,Agra,282002,M,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,Corporate India Facilities Pvt Ltd,Uttar Pradesh,Unnao,Safipur,241501,M,18,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Aurangabad,Nabinagar,824302,F,17,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Begusarai,Sahebpur Kamal,851217,F,26,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Begusarai,Sahebpur Kamal,851217,M,14,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,East Champaran,Ghorasahan,845303,M,9,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Kishanganj,Pothia,855117,M,5,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Kishanganj,Pothia,855117,M,14,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Nalanda,Asthawan,803107,M,30,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Nalanda,Giriyak,803109,M,3,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Bihar,Vaishali,Hajipur,844101,F,12,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Mumbai Suburban,Kurla,400072,F,51,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Mumbai Suburban,Kurla,400083,M,44,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Kalyan,421301,F,24,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Thane,400604,F,27,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Thane,400604,M,25,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Thane,400606,F,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Thane,400606,M,6,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Maharashtra,Thane,Thane,400606,M,9,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,201301,M,7,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,201304,F,9,1,0,1,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,201304,F,20,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Hata,274306,M,11,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Barddhaman,Barddhaman,713302,F,24,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Barddhaman,Barddhaman,713302,F,70,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Barddhaman,Barddhaman,713330,M,5,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Barddhaman,Barddhaman,713347,F,37,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Barddhaman,Kalna - II,713157,M,8,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Kolkata,Kolkata,700006,M,20,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Murshidabad,Bhagawangola - II,742135,F,2,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,Amdanga,743221,F,27,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,Deganga,743425,M,25,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,700128,F,53,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,700129,F,28,1,0,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,700132,M,30,0,1,0,1
NSDL e-Governance Infrastructure Limited,IPS e Services Pvt Ltd,West Bengal,Uttar Dinajpur,Chopra,733214,F,72,1,0,0,1
NSDL e-Governance Infrastructure Limited,Karvy Data Management Services,Andhra Pradesh,East Godavari,Katrenikona,533212,F,19,0,1,0,1
